type,media_url,image_labels,caption,likes,comments,Norm_Likes,Norm_Comments,Engagement_Score,Engagement
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75207298_477659086433885_20788773183441040_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=c6e4fc1a49dad6c58bfddf2b2982dd36&oe=5E6CDAB0,"['Giraffe', 'Wildlife', 'Giraffidae', 'Sky', 'Savanna', 'Tree', 'Nature', 'Natural landscape', 'Grassland', 'Terrestrial animal']","Photo by Charlie Hamilton James @chamiltonjames | //Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030.// At dawn today on the plains of the Mara Naboisho Conservancy, a large male Maasai giraffe feeds on a balanite tree. Maasai giraffes, once common across East Africa, are now listed as endangered. This image was taken using a strobe light held from a nearby car that the giraffe was oblivious to. Shot with help from Stratton Hatfield #campaignfornature}}]",587762,1694,0.998430187785084,0.5047549378200439,0.7022250378060599,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72603019_502821723645540_3753016259343587923_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=59b8bcf0608e795cf3fd66fd16db0060&oe=5E7236B6,"['Red', 'Landmark', 'Sky', 'Tower', 'Architecture', 'Spire', 'Night', 'Crescent', 'Finial', 'City']","Photo by @babaktafreshi | A bird of freedom flies toward the new moon in the red dusk of Tehran, Iran, the country where I was born and based until 2011 and where I left many wonderful memories, family, and friends. A nationwide protest, following a 200% increase in the price of petrol, was met with a brutal crackdown. According to Amnesty International, at least 100 protesters have died. It’s hard to get reliable news as the Internet was shut down by authorities on Saturday. Iran is entirely offline now. An estimated 70% of Iran’s 82 million population is usually connected and widely active on social media despite governmental filters and limited speed. \u2063\u2063\u2063#tehran #iran #iranprotests #miladtower}}]",312538,3043,0.3713619772798731,0.9981711777615216,0.7474474975688622,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73401893_805717106534521_4743540237997542732_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=dc9e6dfbfc61db53f19aa0620dc09ecb&oe=5E538C0A,"['Human', 'Human body', 'Adaptation', 'Flesh', 'Scene']","Photo by Sara Hylton @sarahyltonphoto | Women in a village outside Islamabad, Pakistan, learn how to hand-embroider textiles. A women’s empowerment organization called Behbud has trained approximately 300 women many use the income to send their children to school. For more stories follow me @sarahyltonphoto #empowerment #womensrights #Pakistan}}]",153157,394,0.008229552569342866,0.029261155815654718,0.020848514517129976,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74600036_170329604158818_2739654930228765968_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=4ab204c007cc68e73155f88983875575&oe=5E86FC97,"['Green', 'Grass', 'Plant', 'Artificial turf', 'Groundcover', 'Pattern', 'Field', 'Lawn', 'Plantation', 'Crop']","Photo by Ian Teh @iantehphotography | Palm oil plantation, Carey Island, Selangor, Malaysia. Malaysia and Indonesia together produce 85% of the world\s palm oil. For a week in Kuala Lumpur, where I\m based, the city has been shrouded in a toxic haze from burning peat forests—set on fire to clear land for palm oil and pulpwood plantations on the Indonesian island of Sumatra. The resulting haze can travel as far as neighboring Malaysia and Singapore. \nConservation biologist Adam Kamal explains why palm oil is so ubiquitous: It is in almost everything: toothpaste, ice cream, cosmetic creams, and even in some fuels. No other crop produces the same amount of vegetable oil per acre that oil palm does. However, while the productivity of well-maintained oil palm is amazing, the key issues now are the sustainable management of palm oil plantations, monocropping with heavy reliance on chemical fertilizers and pesticides, and expansion of plantations into pristine forest areas. High-quality forests are cut down for a one-off profit, which then eases the leasing of a clear-cut area for oil palm plantations. The key is to use already degraded land or land that aren’t primary forest or healthy secondary forest for these plantations as well as making sure that the supply chain is kept sustainable. Oil palm itself is not evil, but it must be regulated. #palmoil #environment #sustainability}}]",163334,618,0.031416749827981386,0.11119239209948792,0.07928213519088531,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70606244_444445309594968_3650040576102349054_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=a881c338cc6ac5a255e43de31000bf9a&oe=5E4F134F,"['Vehicle', 'Boat', 'Sky', 'Sail', 'Watercraft', 'Wind', 'Sailing', 'Tall ship', 'Sea', 'Sailing ship']","Photo by Michaela Skovranova @mishkusk | Deckhand Luca is lost in the moment while sailing through the Great Australian Bight. Deckhands often spend months at sea, and perform a range of strenuous tasks from vessel and barge maintenance  to housekeeping and night watch. Work at sea requires a selfless collaboration between shipmates, long nights and long days—and perhaps a few quiet moments as the sun dips behind the horizon.  #women #thegreataustralianbight #thegreatsouthernreef  #deckhand}}]",190294,349,0.09284220311410643,0.01280175566934894,0.044817934647251936,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74457047_422712671736738_5844595508260587536_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=b49fa00e2a831c49d4454b1b16b8d132&oe=5E6D2675,"['Sky', 'Tree', 'Nature', 'Night', 'Atmospheric phenomenon', 'Atmosphere', 'Natural landscape', 'Woody plant', 'Star', 'Branch']","Photo by Babak Tafreshi @babaktafreshi | At midnight in outback Australia, under an ocean of stars, the branches of this gum tree connected me to the universe beyond our tiny planet. Less than 100 years ago, everyone could look up and see a spectacular starry night sky. Today most city skies are virtually empty of stars. There is a new generation that has never seen the Milky Way. Natural night sky has became a forgotten part of nature, an essential element of our environment, worthy of preservation. Learn more @babaktafreshi and on International Dark Sky Association www.darksky.org. #saveournightsky #twanight #lightpollution #darksky #outbackaustralia}}]",397913,850,0.5658797100062428,0.1960497439648866,0.3439817303814291,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73170489_773390386813410_8165616474582388928_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=dde7dc2d2f8aa34860060b1d43073302&oe=5E4E79A3,"['Water', 'Reflection', 'Screenshot']","Photo by Michael Yamashita @yamashitaphoto | Sad times for Venice: This year has brought the worst flooding in half a century, with over six feet of water submerging the city’s most revered historical sites. A state of emergency was declared late last week, and St. Mark’s Square was also closed. Pictured here is the square in 1993, when the water was barely ankle-deep. My heart goes out to Venice. #acquaalta #Venice #piazzasanmarco #flooding #veniceitaly}}]",149580,533,7.97437264471208e-05,0.08010241404535479,0.04809334591779172,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/74649527_245300496438219_2540248850145785600_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=48f91a398049e8e34160bb35e153e45d&oe=5E7227A7,"['Architecture', 'Wall', 'Building', 'Stairs', 'Sky', 'Wood', 'Room', 'Furniture', 'Door', 'City']","Photo by Simon Norfolk @simonnorfolkstudio I The U.K.s largest rock salt (halite) mine is in northwest England at Winsford, Cheshire. Rock salt was laid down in this region some 220 million years ago, and the caverns created by extraction have proved valuably secure. A subsidiary of Salt Union, the Deepstore-run part of the mine once held millions of private documents, such as medical records, police records, and courtroom evidence and transcripts. Follow me @simonnorfolkstudio for updates, outtakes, unpublished and archive material. #underground #uk #england #cheshire #cave}}]",165032,314,0.03528545975675885,0.0,0.014114183902703541,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72987847_187834112350455_9194935236033607512_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=36f676329a7e8448f1f8f5f95e00c4a6&oe=5E6ECE60,"['Wildlife', 'Lycaon pictus', 'Terrestrial animal', 'Snout', 'Canidae', 'Safari', 'Mud', 'Carnivore']","Photo by @mattiasklumofficial | I felt extremely lucky to be able to photograph this endangered African painted dog taking a nice morning bath in Selous, Tanzania. It frequently strikes me how this African top predator behaves similarly to our domesticated dogs when theyre playing and enjoying water. Please go to @mattiasklumofficial to see images and films from our projects around the world! #wilddog  #painteddog #doglovers #tanzania #bath @thephotosociety}}]",253002,586,0.2357156202011365,0.09948792977322604,0.1539790059443902,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72649889_462585920906872_2982759663623823851_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=63cbffd713ccee2c12d1e07f81899a89&oe=5E84D4A1,"['Ice cave', 'Ice', 'Blue', 'Iceberg', 'Natural environment', 'Arctic', 'Glacial landform', 'Arctic ocean', 'Polar ice cap', 'Glacier']","Photo by @jasperdoest | A whooper swan in Lake Kussharo, a caldera lake in eastern Hokkaidō, Japan. Whooper swans return to Lake Kussharo every winter, as if to fulfill an age-old promise. The surface of the lake freezes in the winter, but along its sandy beach geothermal springs prevent any ice from forming. They spend winter here, and when spring arrives they fly back to their homeland, mostly in Siberia in Russia. Follow @jasperdoest for more images of the wonders of nature and the human-wildlife relationship. #onassignment @natgeoexpeditions #Japan #swan #ice #winter}}]",257313,579,0.24553776890723755,0.09692757863935623,0.15637165474650874,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74339309_354740358671306_6816845177039124307_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=a68987b7baa84b1da348b55a7a15706c&oe=5E52C2FD,"['Bengal tiger', 'Mammal', 'Felidae', 'Wildlife', 'Tiger', 'Terrestrial animal', 'Big cats', 'Snout', 'Carnivore', 'Siberian tiger']","Photo by @stevewinterphoto | One of the lucky few: Donner was rescued from a major breeding and cub-petting facility in Colorado—and now thrives at a true sanctuary, @turpentinecreek in Eureka Springs, Arkansas. Many roadside zoos use tiger cubs for bottle feeding, petting, and photo ops—and discard or kill them when they’re too big and dangerous to pet: it’s the dark underbelly of hands-on wildlife tourist attractions. Many are nonprofits and pose as rescues or sanctuaries. This is not conservation: Not one captive-bred tiger has ever been successfully released into the wild! You can find a list of true sanctuaries at the Big Cat Sanctuary Alliance. Our story, “The Tigers Next Door,” appears in the December issue, produced with writer Sharon Guynup. #wild #tigers #zoo #conservation #tigerconservation}}]",257623,1277,0.2462440704843406,0.3522311631309437,0.30983632607230244,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75207298_477659086433885_20788773183441040_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=c6e4fc1a49dad6c58bfddf2b2982dd36&oe=5E6CDAB0,"['Giraffe', 'Wildlife', 'Giraffidae', 'Sky', 'Savanna', 'Tree', 'Nature', 'Natural landscape', 'Grassland', 'Terrestrial animal']","Photo by Charlie Hamilton James @chamiltonjames | //Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030.// At dawn today on the plains of the Mara Naboisho Conservancy, a large male Maasai giraffe feeds on a balanite tree. Maasai giraffes, once common across East Africa, are now listed as endangered. This image was taken using a strobe light held from a nearby car that the giraffe was oblivious to. Shot with help from Stratton Hatfield #campaignfornature}}]",587787,1694,0.9984871475896888,0.5047549378200439,0.7022478217279019,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72603019_502821723645540_3753016259343587923_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=59b8bcf0608e795cf3fd66fd16db0060&oe=5E7236B6,"['Red', 'Landmark', 'Sky', 'Tower', 'Architecture', 'Spire', 'Night', 'Crescent', 'Finial', 'City']","Photo by @babaktafreshi | A bird of freedom flies toward the new moon in the red dusk of Tehran, Iran, the country where I was born and based until 2011 and where I left many wonderful memories, family, and friends. A nationwide protest, following a 200% increase in the price of petrol, was met with a brutal crackdown. According to Amnesty International, at least 100 protesters have died. It’s hard to get reliable news as the Internet was shut down by authorities on Saturday. Iran is entirely offline now. An estimated 70% of Iran’s 82 million population is usually connected and widely active on social media despite governmental filters and limited speed. \u2063\u2063\u2063#tehran #iran #iranprotests #miladtower}}]",312554,3043,0.3713984315548204,0.9981711777615216,0.7474620792788411,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73401893_805717106534521_4743540237997542732_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=dc9e6dfbfc61db53f19aa0620dc09ecb&oe=5E538C0A,"['Human', 'Human body', 'Adaptation', 'Flesh', 'Scene']","Photo by Sara Hylton @sarahyltonphoto | Women in a village outside Islamabad, Pakistan, learn how to hand-embroider textiles. A women’s empowerment organization called Behbud has trained approximately 300 women many use the income to send their children to school. For more stories follow me @sarahyltonphoto #empowerment #womensrights #Pakistan}}]",153158,394,0.008231830961527069,0.029261155815654718,0.02084942587400366,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74600036_170329604158818_2739654930228765968_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=4ab204c007cc68e73155f88983875575&oe=5E86FC97,"['Green', 'Grass', 'Plant', 'Artificial turf', 'Groundcover', 'Pattern', 'Field', 'Lawn', 'Plantation', 'Crop']","Photo by Ian Teh @iantehphotography | Palm oil plantation, Carey Island, Selangor, Malaysia. Malaysia and Indonesia together produce 85% of the world\s palm oil. For a week in Kuala Lumpur, where I\m based, the city has been shrouded in a toxic haze from burning peat forests—set on fire to clear land for palm oil and pulpwood plantations on the Indonesian island of Sumatra. The resulting haze can travel as far as neighboring Malaysia and Singapore. \nConservation biologist Adam Kamal explains why palm oil is so ubiquitous: It is in almost everything: toothpaste, ice cream, cosmetic creams, and even in some fuels. No other crop produces the same amount of vegetable oil per acre that oil palm does. However, while the productivity of well-maintained oil palm is amazing, the key issues now are the sustainable management of palm oil plantations, monocropping with heavy reliance on chemical fertilizers and pesticides, and expansion of plantations into pristine forest areas. High-quality forests are cut down for a one-off profit, which then eases the leasing of a clear-cut area for oil palm plantations. The key is to use already degraded land or land that aren’t primary forest or healthy secondary forest for these plantations as well as making sure that the supply chain is kept sustainable. Oil palm itself is not evil, but it must be regulated. #palmoil #environment #sustainability}}]",163336,618,0.0314213066123498,0.11119239209948792,0.07928395790463268,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70606244_444445309594968_3650040576102349054_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=a881c338cc6ac5a255e43de31000bf9a&oe=5E4F134F,"['Vehicle', 'Boat', 'Sky', 'Sail', 'Watercraft', 'Wind', 'Sailing', 'Tall ship', 'Sea', 'Sailing ship']","Photo by Michaela Skovranova @mishkusk | Deckhand Luca is lost in the moment while sailing through the Great Australian Bight. Deckhands often spend months at sea, and perform a range of strenuous tasks from vessel and barge maintenance  to housekeeping and night watch. Work at sea requires a selfless collaboration between shipmates, long nights and long days—and perhaps a few quiet moments as the sun dips behind the horizon.  #women #thegreataustralianbight #thegreatsouthernreef  #deckhand}}]",190300,349,0.09285587346721166,0.01280175566934894,0.04482340278849403,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74457047_422712671736738_5844595508260587536_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=b49fa00e2a831c49d4454b1b16b8d132&oe=5E6D2675,"['Sky', 'Tree', 'Nature', 'Night', 'Atmospheric phenomenon', 'Atmosphere', 'Natural landscape', 'Woody plant', 'Star', 'Branch']","Photo by Babak Tafreshi @babaktafreshi | At midnight in outback Australia, under an ocean of stars, the branches of this gum tree connected me to the universe beyond our tiny planet. Less than 100 years ago, everyone could look up and see a spectacular starry night sky. Today most city skies are virtually empty of stars. There is a new generation that has never seen the Milky Way. Natural night sky has became a forgotten part of nature, an essential element of our environment, worthy of preservation. Learn more @babaktafreshi and on International Dark Sky Association www.darksky.org. #saveournightsky #twanight #lightpollution #darksky #outbackaustralia}}]",397920,850,0.5658956587515322,0.1960497439648866,0.3439881098795449,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73170489_773390386813410_8165616474582388928_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=dde7dc2d2f8aa34860060b1d43073302&oe=5E4E79A3,"['Water', 'Reflection', 'Screenshot']","Photo by Michael Yamashita @yamashitaphoto | Sad times for Venice: This year has brought the worst flooding in half a century, with over six feet of water submerging the city’s most revered historical sites. A state of emergency was declared late last week, and St. Mark’s Square was also closed. Pictured here is the square in 1993, when the water was barely ankle-deep. My heart goes out to Venice. #acquaalta #Venice #piazzasanmarco #flooding #veniceitaly}}]",149581,533,8.202211863132424e-05,0.08010241404535479,0.0480942572746654,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72987847_187834112350455_9194935236033607512_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=36f676329a7e8448f1f8f5f95e00c4a6&oe=5E6ECE60,"['Wildlife', 'Lycaon pictus', 'Terrestrial animal', 'Snout', 'Canidae', 'Safari', 'Mud', 'Carnivore']","Photo by @mattiasklumofficial | I felt extremely lucky to be able to photograph this endangered African painted dog taking a nice morning bath in Selous, Tanzania. It frequently strikes me how this African top predator behaves similarly to our domesticated dogs when theyre playing and enjoying water. Please go to @mattiasklumofficial to see images and films from our projects around the world! #wilddog  #painteddog #doglovers #tanzania #bath @thephotosociety}}]",253004,586,0.2357201769855049,0.09948792977322604,0.1539808286581376,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74339309_354740358671306_6816845177039124307_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=a68987b7baa84b1da348b55a7a15706c&oe=5E52C2FD,"['Bengal tiger', 'Mammal', 'Felidae', 'Wildlife', 'Tiger', 'Terrestrial animal', 'Big cats', 'Snout', 'Carnivore', 'Siberian tiger']","Photo by @stevewinterphoto | One of the lucky few: Donner was rescued from a major breeding and cub-petting facility in Colorado—and now thrives at a true sanctuary, @turpentinecreek in Eureka Springs, Arkansas. Many roadside zoos use tiger cubs for bottle feeding, petting, and photo ops—and discard or kill them when they’re too big and dangerous to pet: it’s the dark underbelly of hands-on wildlife tourist attractions. Many are nonprofits and pose as rescues or sanctuaries. This is not conservation: Not one captive-bred tiger has ever been successfully released into the wild! You can find a list of true sanctuaries at the Big Cat Sanctuary Alliance. Our story, “The Tigers Next Door,” appears in the December issue, produced with writer Sharon Guynup. #wild #tigers #zoo #conservation #tigerconservation}}]",257650,1277,0.2463055870733141,0.3522311631309437,0.30986093270789183,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75207298_477659086433885_20788773183441040_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=c6e4fc1a49dad6c58bfddf2b2982dd36&oe=5E6CDAB0,"['Giraffe', 'Wildlife', 'Giraffidae', 'Sky', 'Savanna', 'Tree', 'Nature', 'Natural landscape', 'Grassland', 'Terrestrial animal']","Photo by Charlie Hamilton James @chamiltonjames | //Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030.// At dawn today on the plains of the Mara Naboisho Conservancy, a large male Maasai giraffe feeds on a balanite tree. Maasai giraffes, once common across East Africa, are now listed as endangered. This image was taken using a strobe light held from a nearby car that the giraffe was oblivious to. Shot with help from Stratton Hatfield #campaignfornature}}]",587808,1694,0.9985349938255572,0.5047549378200439,0.7022669602222492,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72603019_502821723645540_3753016259343587923_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=59b8bcf0608e795cf3fd66fd16db0060&oe=5E7236B6,"['Red', 'Landmark', 'Sky', 'Tower', 'Architecture', 'Spire', 'Night', 'Crescent', 'Finial', 'City']","Photo by @babaktafreshi | A bird of freedom flies toward the new moon in the red dusk of Tehran, Iran, the country where I was born and based until 2011 and where I left many wonderful memories, family, and friends. A nationwide protest, following a 200% increase in the price of petrol, was met with a brutal crackdown. According to Amnesty International, at least 100 protesters have died. It’s hard to get reliable news as the Internet was shut down by authorities on Saturday. Iran is entirely offline now. An estimated 70% of Iran’s 82 million population is usually connected and widely active on social media despite governmental filters and limited speed. \u2063\u2063\u2063#tehran #iran #iranprotests #miladtower}}]",312561,3043,0.3714143803001098,0.9981711777615216,0.7474684587769569,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73401893_805717106534521_4743540237997542732_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=dc9e6dfbfc61db53f19aa0620dc09ecb&oe=5E538C0A,"['Human', 'Human body', 'Adaptation', 'Flesh', 'Scene']","Photo by Sara Hylton @sarahyltonphoto | Women in a village outside Islamabad, Pakistan, learn how to hand-embroider textiles. A women’s empowerment organization called Behbud has trained approximately 300 women many use the income to send their children to school. For more stories follow me @sarahyltonphoto #empowerment #womensrights #Pakistan}}]",153160,394,0.008236387745895477,0.029261155815654718,0.020851248587751017,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74600036_170329604158818_2739654930228765968_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=4ab204c007cc68e73155f88983875575&oe=5E86FC97,"['Green', 'Grass', 'Plant', 'Artificial turf', 'Groundcover', 'Pattern', 'Field', 'Lawn', 'Plantation', 'Crop']","Photo by Ian Teh @iantehphotography | Palm oil plantation, Carey Island, Selangor, Malaysia. Malaysia and Indonesia together produce 85% of the world\s palm oil. For a week in Kuala Lumpur, where I\m based, the city has been shrouded in a toxic haze from burning peat forests—set on fire to clear land for palm oil and pulpwood plantations on the Indonesian island of Sumatra. The resulting haze can travel as far as neighboring Malaysia and Singapore. \nConservation biologist Adam Kamal explains why palm oil is so ubiquitous: It is in almost everything: toothpaste, ice cream, cosmetic creams, and even in some fuels. No other crop produces the same amount of vegetable oil per acre that oil palm does. However, while the productivity of well-maintained oil palm is amazing, the key issues now are the sustainable management of palm oil plantations, monocropping with heavy reliance on chemical fertilizers and pesticides, and expansion of plantations into pristine forest areas. High-quality forests are cut down for a one-off profit, which then eases the leasing of a clear-cut area for oil palm plantations. The key is to use already degraded land or land that aren’t primary forest or healthy secondary forest for these plantations as well as making sure that the supply chain is kept sustainable. Oil palm itself is not evil, but it must be regulated. #palmoil #environment #sustainability}}]",163338,618,0.031425863396718205,0.11119239209948792,0.07928578061838004,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70606244_444445309594968_3650040576102349054_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=a881c338cc6ac5a255e43de31000bf9a&oe=5E4F134F,"['Vehicle', 'Boat', 'Sky', 'Sail', 'Watercraft', 'Wind', 'Sailing', 'Tall ship', 'Sea', 'Sailing ship']","Photo by Michaela Skovranova @mishkusk | Deckhand Luca is lost in the moment while sailing through the Great Australian Bight. Deckhands often spend months at sea, and perform a range of strenuous tasks from vessel and barge maintenance  to housekeeping and night watch. Work at sea requires a selfless collaboration between shipmates, long nights and long days—and perhaps a few quiet moments as the sun dips behind the horizon.  #women #thegreataustralianbight #thegreatsouthernreef  #deckhand}}]",190301,349,0.09285815185939586,0.01280175566934894,0.044824314145367715,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74457047_422712671736738_5844595508260587536_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=b49fa00e2a831c49d4454b1b16b8d132&oe=5E6D2675,"['Sky', 'Tree', 'Nature', 'Night', 'Atmospheric phenomenon', 'Atmosphere', 'Natural landscape', 'Woody plant', 'Star', 'Branch']","Photo by Babak Tafreshi @babaktafreshi | At midnight in outback Australia, under an ocean of stars, the branches of this gum tree connected me to the universe beyond our tiny planet. Less than 100 years ago, everyone could look up and see a spectacular starry night sky. Today most city skies are virtually empty of stars. There is a new generation that has never seen the Milky Way. Natural night sky has became a forgotten part of nature, an essential element of our environment, worthy of preservation. Learn more @babaktafreshi and on International Dark Sky Association www.darksky.org. #saveournightsky #twanight #lightpollution #darksky #outbackaustralia}}]",397925,850,0.5659070507124533,0.1960497439648866,0.3439926666639133,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73170489_773390386813410_8165616474582388928_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=dde7dc2d2f8aa34860060b1d43073302&oe=5E4E79A3,"['Water', 'Reflection', 'Screenshot']","Photo by Michael Yamashita @yamashitaphoto | Sad times for Venice: This year has brought the worst flooding in half a century, with over six feet of water submerging the city’s most revered historical sites. A state of emergency was declared late last week, and St. Mark’s Square was also closed. Pictured here is the square in 1993, when the water was barely ankle-deep. My heart goes out to Venice. #acquaalta #Venice #piazzasanmarco #flooding #veniceitaly}}]",149583,533,8.657890299973115e-05,0.08010241404535479,0.04809607998841276,0
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74391674_2236807479945312_5316038799052977792_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=0569cede5767ddec8a82913157f5d73f&oe=5E7D7FC6,"['Panda', 'Vertebrate', 'Mammal', 'Terrestrial animal', 'Snout', 'Bear', 'Fur', 'Carnivore', 'Adaptation', 'Organism']","Photo by @beckythale | Over the course of a year, I visited the National Zoo several times to document the growth of giant panda Bei Bei, born to Mei Xiang in 2015. Bei Bei has been on loan from the Chinese government and is being sent back to China today. \nI got used to the protective clothing and face mask I was required to wear, learned about frozen panda fruitsicles, and how much bamboo these incredible animals consume. As a Washingtonian for the last 20 years, my experience at the zoo had always been rushed and frenetic, with my children pulling me in a million directions. I haven\t shot anywhere that felt more behind the scenes than inside this panda enclosure.}}]",462824,2966,0.713772425075073,0.970007315288954,0.8675133592034014,1
GraphImage,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72987847_187834112350455_9194935236033607512_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=36f676329a7e8448f1f8f5f95e00c4a6&oe=5E6ECE60,"['Wildlife', 'Lycaon pictus', 'Terrestrial animal', 'Snout', 'Canidae', 'Safari', 'Mud', 'Carnivore']","Photo by @mattiasklumofficial | I felt extremely lucky to be able to photograph this endangered African painted dog taking a nice morning bath in Selous, Tanzania. It frequently strikes me how this African top predator behaves similarly to our domesticated dogs when theyre playing and enjoying water. Please go to @mattiasklumofficial to see images and films from our projects around the world! #wilddog  #painteddog #doglovers #tanzania #bath @thephotosociety}}]",253005,586,0.2357224553776891,0.09948792977322604,0.15398174001501125,0
