product_name,product_review,user_rating,similarity_score,Sentiment Score
Duck Duck Gooze,"Glowing orange reminiscent of Veritas 007 - beautiful. Light lacing and fizzing head. Outstanding looking beer.  Floral notes, lemon, sour apple, dried apricot, not so ripe grape..  Will vanquish any sour craving, sour apple, lemon/lime tart, refined oaky background.  Light and fizzy mouthfeel - extremely drinkable, although there is an acidity to this that can be overbearing.  I'd like to age this and drink all my bottles now. I wish this was more available - quite delicious.",4.25,0.7981728622038402,0.9542
Double Dry Hopped Congress Street,"Smell: Immediately your hit with huge over ripe pineapple and tropical fruits. Mango, peach, juicy orange, tangerine. Some grapefruit zest and pine. Bubblegum Herbaceous, you also get a slight alcohol presence.  Taste: Right upfront your hit with big overripe tropical fruits pineapple, peach, mango along with this sweet bubblegum flavor. The mid palate the beer turns towards citrus fruit. Orange zest, tangerine peel, grapefruit. Along with some dry crackery malt. In the finish you get more of that citrus zest with some herbaceous notes, spearmint and a low to moderate piney bitterness.  Feel: Medium to full bodied. Semi creamy. Juicy and delicious!  Overall: This is a really explosive beer upfront overripe juicy tropical fruits that transition beautifully in the mid plate to citrus zest with a hint of juiciness. The finish has a perfect amount of bitterness. Only complaint is the spice on the back end but that should go away with a little more time in the fridge. This is a wonderful crafted beer. One of the best single IPA'S out there. A+ 100/100",4.5,0.7954535083326365,0.9534
Double Citra®,"Double Citra  Growler from bring. Thanks, Barry!  As with the other Hill Farmstead IPAs, Double Citra is rather cloudy, amber hued and topped by a lasting bubbly white head.  Pretty awesome aroma. Loads of tropical fruit, papaya and mango in particular, along with a bit of citrusy grapefruit. Little bit of subdued sweetness, a hint of alcohol. Really showcases the citra hop well.  Like the aroma, the palate has a lot of great fruity hop flavor. Peach, pineapple, grapefruit. The malt foundation is solid, but not necessarily sweet. Very slight buttery note that softens the palate a bit. Dry finish with huge biting bitterness that never feels astringent, the signature of HFS DIPAs. Easy to drink, excellent stuff.",4.0,0.7945642725090487,0.9533
Cable Car,"Hazy golden colour with a large fluffy head. Nice lacing.  Intense, funky and tart aroma with a light lemon note. Well balanced.  Sour, lactic, slightly acetic, lemony and slightly astringent. Beautifully balanced and crafted.  Medium body with moderately-high carbonation. Good.  A really good wild ale with a balanced funk character, good tartness and solid flavour.",4.5,0.8382076107965076,0.9525
Double Sunshine,"The beer comes in a hazy dark orange yellow color.  The aroma is hugely hoppy of tropical fruits. Juicy peaches, mango, as well as grapefruit and a bit of pine and earthy herbal and grassiness. Almost a Sunny D juicy or absurdly sweet fruit aroma.  The flavor follows with that tropical fruit and grapefruit citrus note in the front. It goes on and on with juicy tropical, oranges, tangerine, sweet mango, pineapple, passionfruit. Just an onslaught of juicy hops like no other beer. The middle has a light bready honey malt that adds a bit of sweetness. The finish transitions to earthy herbal hoppy and pine notes, fresh and bitter grapefruit peel. A strong bitterness on the finish, but with that ""hop juice"" flavor throughout.  The oats do this beer a wonder with a viscous, medium plus body that flows beautifully under the tongue.  I had it in a blind taste against Abner and Heady Topper, which I thought was my favorite beer of all time. This is now my favorite beer of all time.",5.0,0.7945096587459194,0.9524
Double Galaxy,"750ml swing-top growler poured into my Southern Tier tulip. It poured a pale, yellow orange color that was a little reminiscent of pineapple juice. A thick, frothy, white colored head filled the top two inches of the glass and clung to the sides as I drank it.   The aroma has a juicy, citrusy hoppiness to it with notes of grapefruit, pineapple and mango. Nice range of hoppy flavors coming out in it, and I really liked the tropical fruit notes.   The taste shows more of the juicy, sweeter, tropical fruit notes to it up front. Towards the finish more of a bitter, citrus rind, grapefruit flavor starts to take over and linger into the finish. I get some piny, resiny flavors lingering in the finish as well. Nice range of hoppiness to it.   The mouthfeel is medium bodied with carbonation being moderate. Overall I thought it was a great beer. It was a very flavorful and easy drinking beer. It had a great range of hoppy flavors to it but more importantly it really managed to balance the juicy, sweet flavors with the bitter, resiny flavors nicely.",4.5,0.8155498099051984,0.9521
Abner,"Pours a hazy golden yellow/orange. Aroma of dank hops and biscuits. Mouthfeel perfect; crisp and refreshing. Taste is piney hops with a wonderful malt backing -- present but not overly cloying. It's certainly not the most bitter or hoppy-tasting DIPA, but its impeccable balance puts Abner up there with the best.",4.75,0.8304488090211314,0.9515
Dinner,Great hazy golden color. Wonderful nose of pineapple and melon. Same flavors on the taste with a balanced bitterness throughout. I think there is also a hint of maltiness. A very pleasant full feel with a pleasant effervescence. Fabulous beer!,4.75,0.8064460469008675,0.9515
Trappist Westvleteren 12 (XII),"One of the best Belgian quads out there. I had the opportunity to try it finally. Great color, the smell is rich with malts, not overwhelming on the palate at all. Smooth. At first taste there was caramel, dried fruits, roasted malts. Not too sweet not too bitter. Incredibly well balanced.",4.75,0.8083587553205269,0.9512
Duck Duck Gooze,"Really amazing beer...without doubt, one of the best, most drinkable and complex sours I’ve tried (and I’ve had my share). Cloudy honey pour with an amazing amount of carbonation for the style producing a 1/4 inch ivory head that diminishes to a ring. Aroma of peaches, balsamic, citrus rind, and grapes. Flavor doesn’t show the typical ""barnyard"" qualities...instead combining tart, sweet, and fruitiness. Green apple Jolly Ranchers, lemongrass, apricot, and grapefruit...balanced and incredible.",5.0,0.7964749258301796,0.9511
King Sue,"Pour is a semi opaque, light orange hue. Big frothy head, excellent lacing. Candied orange aroma, hints of citrus, pinneapple. Real pungent hop aroma. Taste is big, juicy and resinous. Nice showcase of citra hops. More candied oranges, pinneapple, hints of mango, all with a solid hoppy backbone to compliment it. Not much malt detected, which is a good thing. Mouthfeel is soft and pillowy. Excellent.",4.5,0.801046777036798,0.9501
Supplication,"Bottled 5/11/2015. Poured from a cork and cage into a snifter, the beer is a vibrant, slightly hazed, ruby-tinted brown coloring, with a thin film of off-white head on the surface, and a ton of carbonation flowing throughout the body. Aromas of tart and sour cherries, dark and sweet pinot notes, earthy undertones, hints of currants and berries, and a solid sour component throughout. Flavors are very sour and tart cherry forward, with a solid acidity and richly sweet backbone. That backbone has notes of cherry, chocolate, currants, and toffee, but it is only an accent character, as the tart and sour blend sweeps it up very quickly. Along with the cherry, your taste buds are overrun with tannins, horseblanket, lemon juice, dry and rich pinot characteristics, wood spice and char, tobacco, and an overall sour tone. Very dynamic and layered palate. The body is dry and crisp, with the increased carbonation cleaning up alongside the astringent sourness. The aftertaste is mostly cherry and wood, but with some earthy notes still lingering here and there. The finish is bone dry, with the sour pucker and acidity wringing every last drop of moisture out of your taste buds, leaving them begging for more. What a tremendous beer!",4.75,0.8024974058022162,0.95
Fou' Foune,"Pours a hazy, straw coloration with a tiny, fizzy head. Smell is dominated by sour funk, with some apricot and just a hint of citrus zest coming through as well. Taste follows the nose, being dominated by barnyard funk and hints of apricot and citrus. There's a light estery yeast note and a certain earthy and slightly spicy note to this as well. Finishes very dry and acidic, with only a little sweetness coming through, and another mouth-puckering dose of tartness. Medium body and carbonation. I really didn't feel that this has a very rich, fruity apricot note to it at all, maybe it's the vintage (2017, I believe). The apricot is there, but quite subdued and overshadowed by the strong, funky sourness and citric acidity. This is a very nice lambic without a doubt, but highly overrated in my opinion, as it is neither especially subtle nor complex.",4.0,0.8000723149241606,0.9494
Sip Of Sunshine,"Can splitted 2-ways. Hazy golden/orange-ish liquid with a decent white head. Nose of tropical fruits, peach, pineapple, mango, awesome! Well balanced fruity taste, grapefruit bitterness is quite nice as well, it’s not too much, slight caramel malt. Awesome IPA, I’m glad I could finally taste it!",4.25,0.8014663348476994,0.9489
Double Citra®,"On tap at Mule Bar in Winooski.  Pours a hazy light orange.  Smell is grassy, with great lashings of mango and pineapple.  Taste is soft and tropical. Mango and pineapple blends with a great burst of hoppy bitterness.  Mouthfeel is soft and smooth, maybe slightly low on carbonation.  Once again Hill Farmstead deliver a great hoppy brew. This is so well balance and drinkable. Great stuff.",4.5,0.8058818462670444,0.9488
Zombie Dust,Pours a hazy orange with a great fluffy white head. Lot of lacing. Big time citrus aroma! Robust grapefruit and mango notes. Taste is similar to the nose with citrus bitterness but it’s incredibly balanced with caramel sweetness. Don’t Get me wrong it’s a hoppy beer but it’s a nice constant bitter taste mixed with the sweetness. Has a nice crisp mouthfeel medium bodied overall. Just a phenomenal beer. Drink and enjoy!,5.0,0.8238408929112184,0.9471
Green,"12/2014 - this is super fresh and tasty! Pineapple, some peach, some hoppy aromas with Galaxy popping nicely; slightly sweet, clean, hoppy, juicy flavors on the palate; dank, yet creamy, slightly sweet, juicy finish.",4.5,0.833071743577773,0.9453
Double Dry Hopped Congress Street,"Super hazy from the double dry hop. Great mouthfeel/carbonation. Aromas of stonefruit, melon, and lime on the nose. Taste is a balanced IPA with the malt and hops dancing with each other perfectly. Very juicy/fruity overall. My favorite offering from them so far.",4.5,0.8333380216222828,0.9451
Zombie Dust,"Poured from a bottle into a shaker pint, the beer is a dark, vibrant, golden-copper coloring with a steady flow of carbonation throughout the body, and a foamy, bubbly, low profile, off-white head. Aromas of tart and sweet grapefruit, lemon zest, and orange rind blending with dried grass and piney resinous notes. Flavors are very tartly sweet forward, heavy on citrus, but with some tropical notes here and there, as well. Pineapple and mango highlight the heavy notes of grapefruit and orange rind. All of this atop a bitter green backbone of pine resin, dried grass, and moss. Perfectly balanced, on effervesced, crisp, and dry body. The aftertaste is a solid, balanced blend of the bitter green notes and the citrus medley. Amazingly balanced from beginning to end. The finish is smooth, slightly dry, and effervesced from the carbonation that stays steady flowing the whole time you drink. Amazing beer!",4.75,0.8049621357890118,0.945
Focal Banger,"Thank you, Devin.  Decanted, this beer is a mostly clear light orange with a dense, off-white head with good retention and lacing. The nose is _excellent_. A perfect balance of pungent and bitter hops and fruity and refreshing hops, there's layers of pine, grapefruit, some peach, melon and papaya. A little bit of honey and a little bit of weed are also present. The palate opens clean and bitter, resiny, pine-heavy with some grapefruit pith and fruity mango and peach. Malt character is minimal, though a touch of honeyed toast is present. Oily and resiny with a touch of dank weed on the finish with a clean, bruising bitterness, this beer has a truly breathtaking hop expression. Despite the heavy bitterness, this is remarkably drinkable. Excellent.",4.5,0.8008285338715201,0.943
Green,"Poured into Tree House snifter. Hazy gold with one inch off white bubbly, foamy head that slowly dissipates to a nice ring and thin cap.  Aroma is citrusy with notes of pineapple, tangerine, orange, and a hint of grapefruit. The citrus aroma is followed by some earthy/dank and pine/resin notes.  Taste is similar to the nose with lots of citrus flavors and finishes with piney and dank flavors. Taste is very hop forward. Malts are somewhat hidden but provide a creamy base. The aftertaste is a nice mix of sweetness and hop bite.  Medium bodied with a smooth and creamy feel. Light carbonation.  Overall an excellent IPA.",4.75,0.8022720906977929,0.9428
Green,"16oz can dated 8/30/17.  Pours milky yellow with a dense, frothy head of white. Nice lacing with decent retention. Aromatics are floral and almost pungent. White grapes, candied pear, peach, mango, and pineapple. Medium bodied with a soft, fluffy mouthfeel. Tropical fruit on the palate with juicy overtones and a light bitterness. Zero malt with loads of ripe citrus. Finishes with lingering lush citrus and super smooth.   Great beer. Plenty of hoppy, juicy goodness without being harsh or tiring, The mouthfeel is amazingly soft and lush especially when the glass is swirled. Almost as good as Galaxy Cutting Tiles!",4.5,0.8183772880109623,0.9425
Swish,"Pours a hazy, turbid bright yellow almost wit like. Nosh is fresh! Fresh citrus, fresh topical notes, fresh doughy yeast. Taste of ""juicy"" Orange and mangos. A bit of grapefruit rind and a light sweet dough and yeast to it. Medium bodied, dry and semi crisp to finish. Very tasty brew!",4.75,0.8050699144796633,0.9423
Duck Duck Gooze,"750 mL bottle shared with beandip and starrdogg.  Pours a hazed golden apricot color with a delicate, wispy white head that quickly fades to a thin ring and little lacing. Almost has a pulpy, resiny texture to the appearance.  Aroma is a rich, sweet blend of lemon, grape skin, vanilla oak, grass, light funk. Sweeter than expected and not as funky, but very well balanced.  Incredibly easy drinking, initially has a mild funkiness that never turns into an oppresive barnyard funk bomb. Lemon and grass sourness appears mid palate before finishing fruity and sweeter with grapes and vanilla oak.   Lighter side of medium body with soft, fine carbonation. Finish lingers with green apple and lemon.  Well that was nice.",5.0,0.7992217989729988,0.9421
Sip Of Sunshine,"This is a super solid DIPA. The smell is bursting with dank sticky hops, over ripe fruits, and a hint of honey sweetness. The taste is balanced leaning towards hoppy with firm bitterness. This is what a DIPA should really be. Some reviewers seem to be under the impression this is a NEIPA but it is not. It's a proper American IPA - solid malt backbone balanced perfectly with huge hop flavors, and ending with a strong bitter finish. yb",4.5,0.7939934377238597,0.9418
Very Green,Beautiful hazy NE IPA with elegant lacing while drinking. Citrus and hops aroma greets you as you pop the top and complements the crisp hoppy flavor. High in ABV but extremely drinkable IPA. Velvety is truly how if feels in your mouth. One of the best beers I have ever d(r)ank.,5.0,0.815954716392534,0.9418
Fou' Foune,"Bottled 8/26/15; drank 8/13/16 @ Golgi Apparatus.   Opaque orange appearance.   Small bright white head; minimal lace.   Apricot, mango & pineapple notes in the nose.   Medium mouthfeel.   Apricot & mango flavors up front; tangy peach notes on the finish.   Mildly tart; a delicious, boldly fruity treat. Excellent!",4.5,0.7961159458037387,0.9412
Dinner,"Poured from a bottle into a stemmed goblet, the beer is a very bright, slightly hazed, orange-gold coloring with a low profile, filmy, clingy, white head. Aromas of bright and sweet citrus juice, heavy on tangerines and grapefruit, with a solid dose of dried grass and pine tassels. Wow! Flavors are bold and big on the forward tongue, heavy on bitter hops characteristics of pine pitch/resin, dried grass, and pepper spice, followed by a smooth and juicy blend of orange, grapefruit, and a mild tropical fruit blend. Perfectly balanced on a smooth, chewy body. The aftertaste is extremely hop heavy, with a lingering bitterness and a blend of grassy and piney notes, but also with a solid astringency and boozy characteristic, too. The finish is smooth, slick, and with a boozy bite. Amazing beer!",4.75,0.8018406901115185,0.9401
Duck Duck Gooze,"Aroma - Prominent notes of acetic/citric acid as well as some cherry, tropcial fruits, and Brett funkiness.  Appearance - Yellow/orange in color with a thin layer of white bubbles.  Flavor - Well balanced tartness with some funky barnyard yeast flavor. Some additional fruity ester flavors of melon and mango. Well balanced tart and fruity fllavors. Low malt presence of a buttery cracker.   Mouthfeel - Low bodied with a good deal of effervescence. Not overwhelmingly tart or astringent but well balanced.  Overall - The strength of this beer is in its balance and its ability to change from tart lambic to estery Belgian to dry saison with a simple swirl of the glass. Not showy or flashy, just simply well made.",4.75,0.8436225130047292,0.9401
Duck Duck Gooze,"2013 version. Amazing color, looks exactly like peaches! It has a soft acidic and creamy nose, fruity, followed by a funky and tart taste with notes of fruits. Apricot, peaches, it is really fresh and well balanced. Love this beer!",4.75,0.7997725638721229,0.9397
Pliny The Elder,"Pours a clear vibrant marigold colour. Citrusy hoppy aromas, sweet pale malts, piney hops, and a little spicy. Smells big and rich. Heavy bodied but the flavours are lighter than expected. Earthy hops, citrusy fresh spruce tips, a bit of passion fruit, some floral notes, and a squishy body throughout. Balanced and well-rounded with a clean finish.",4.75,0.8370836655889039,0.9382
Very Green,"Milky orange color. Sweet citrus, tropical and pineapple fruit flavors. Maybe a little coconut milk and vanilla in the flavor. Good hop and resin bitterness. The sweet fruit and bitterness are perfectly balanced. Nice, smooth texture. I think it's excellent!",4.25,0.7975982484401771,0.9381
Double Citra®,"Beautiful golden pour, with a thin head (&lt; 1/2 finger), solid retention, and nice fuzzy lacing. Beer is cloudy and opaque.  Aroma is of the most strong and consistent ""cat pee"" odors I have ever gotten from a DIPA. Beyond that, dry hops, citrus, and wheat come through.  The beer is wonderfully sweet and hoppy, and very well balanced - the only malt I get is of grain and wheat. I don't get much in the way of particular citrus or tropical fruit; just an overall sweet hoppiness.  HF avoids the syrup DIPA trap: this beer has a fantastic mouthfeel. It's sweet, hoppy, and balanced, and very drinkable.  This won't go down as my favorite DIPA, but that's really more a factor of the hops chosen rather than the craftsmanship; it's really an exceptional brew.",4.5,0.7979026351627501,0.9371
Fundamental Observation,"Great beer all around. Looks great, very vanilla forward aroma and flavor. Has a slight warming, alcohol undercurrent that's pleasant. Full bodied and smooth. Some might say it's too vanilla heavy or sweet but I see it as being a perfectly balanced beer.",5.0,0.8049138317868604,0.9366
Very Green,"Cloudy yellow color with pleasant carbonation. Delicious nose of pineapple, mango and malt. Marvelous viscous mouthfeel with more pineapple and a balanced bitterness throughout. A nice long finish. A bit more pleasant funkiness than its Cousin Julius.",4.75,0.8167938177646482,0.936
Supplication,"Pours somewhat brownish red in appearance, to be honest not entirely pleasing to the eye.  Strong tart cherry and wine barrel tannic notes, oak, and musty funk.  Bretty, musty, funky, oaky, vinous, cherry.  Medium-bodied, medium-high carbonation, crisp, tart.  Overall, a nice and refreshingly tart sour brew that goes down easy. My only knocks are the appearance does not do this beer justice and the abv is a little high to enjoy the complexity of this brew.",4.25,0.8088818011911068,0.9354
Supplication,"Muddy rose in color (amber-pink) with a thin white head and clumps of yeast at the bottom of glass even with a fairly careful pour. It has the awesome, tangy aroma you'd expect from the style, with sour apple notes and other subtle fruity notes, including cherry and plum. Tartness and the fruit alike continue over into the taste, but there's more sweetness and blended smoothness than many other sours. There's some carbonation and syrup in the mouthfeel, but it comes off lighter than many of its peers. It's a great beer.",4.25,0.7979118716054697,0.9353
Double Citra®,"A-hazy golden color with a nice white head and good lacing  S-citrus, pine, tropical fruit, slight bitterness  T-grapefruit, tropical fruit, pine, nice solid hop finish which lingers on the palate  F-medium body with moderate carbonation, crisp and smooth  O-a delicious and flavorful DIPA with great balance",4.5,0.8025277540281084,0.9349
Cable Car,"Poured from the bottle at Toronado in San Diego on 5/26/16. 2009 release.   Appears a vibrant, hazy orange. Aroma is complex with layers of peach, apricot, pear, white grape, lemon, lime... definitely fruit forward tinged with woodsy barrel notes. Flavor is highly complex - this has aged super well. Again there is a melange of stone fruit flavors balanced with tartness and funk and just the right amount of acidity. Very drinkable, yet at the same time it's totally a sipping beer due to the multiple layers of flavor. Smooth and zippy with a pleasing, fine carbonation fully intact.  If forced to choose I would pick this over DDG.",5.0,0.7938053944836828,0.9341
Lou Pepe - Kriek,"The perfect cherry lambic. The best way to describe this beer is ""Delicate"". It has the perfect mouthfeel and the delicate and perfect balance of cherry flavors, tartness and acidity. Can't do any better for a cherry beer.",5.0,0.8128652964796442,0.9336
Heady Topper,"Pours a very cloudy yellow color with a finger width foamy head. Head retention and lacing are both good. Very good citrus aroma with piney undertones. Blends very well. Aroma is similar to a NEIPA, but the taste is definitely not. Very smooth taste. Fresh citrus taste with a strong piney hop. Definite bitterness in the aftertaste that linger for a while. Medium bodied with moderate carbonation.",4.75,0.7984109780956509,0.933
Double Galaxy,"This is a just a really phenomenal beer that lives up to the hype and more. Beautiful hazy pale orange, great head and that HF lacing all the way down the glass. Earthy dank citrus grassy nose, taste is so well balanced, earthy dank grapefruit, lemon, grassy, sweet biscuity backbone. Soft, smooth, nice dry bitter finish. If I could only drink one IPA for the rest of my days it might be this one.",5.0,0.794232098712139,0.9329
Julius,"Look - creamy thick tannish orange color with a good sticky white head Smell - So much citrus with some mango, very tropical! Taste - Easy going supper fruity citrus like tangerine and grapefruit along with some mango as noted with the scent. Very well balanced but not bitter.  Feel - Medium body with a light carbonation Overall - Very fruity, well balanced, not bitter beer.",4.5,0.8169618178452795,0.9307
Zombie Dust,"03/2014 - Amazingly fresh pale ale with floral, pineapple, lightly hopped aromas; more of similar flavors on the palate, which works great for me; juicy, clean, complex finish. Superb!",4.25,0.8190990424905104,0.9298
Double Sunshine,"e Sunshine pours a nearly clear golden honey color with an inviting and thick, off white rocky head with some sticky lacing. The smell is packed full of citrus and tropical fruits; orange, guava, papaya with some notable floral characteristics, a nutty malt and an earthy and piney hop resin. The taste...phenomenal! Soft on the palette with an array of flavors from the juicy fruits, but also a mellow sweetness before the resinous pine. Well balanced finished very clean.",4.75,0.8089517549611066,0.9285
Abner,"Orange amber pour with a nice khaki head that sticks and laces fine. Nice hop aroma, not overwhelmingly bitter, but nicely present and complex - citrus, layers of tropical fruit, pineapple, guava, a bit of dank pine and resin, and just hints of pale malts in there. Great flavor as well, balanced hop bitterness, not too much, moreso packed with hop flavor, more citrus, tropical fruits, etc. Hints of pale malts just present and doughy enough to balance it out.",4.75,0.8033869577720556,0.9281
King Sue,Tasted from draft. Pours a cloudy golden yellow with white head. Aroma is citrus with some dank resin. Taste is extremely well balanced with nice malt backbone. Great citrus and melon fruity flavor. Just an awesome double IPA.,5.0,0.8165053197288109,0.9245
Lou Pepe - Framboise,Pours a light reddish pink with nice effervescent carbonation. Smells of tart funky raspberries. Taste is crisp and clean with a slightly acidic tartness and a nice dry finish. Wonderful carbonation. A real treat,4.5,0.8124951876813422,0.9231
Citra,Hazy yellow orange color with fluffy white head with excellent retention and fine-bubbled lacing; tiny bubbles. Nose jumps out hoppy tones of pine and ivy.The flavor is very hop forward without being really bitter or sweet. Very soft and smooth with excellent drinkability. Lots of tropical fruit and pine flavors with a touch of malt. Very drinkable DIPA.,5.0,0.7975210209528182,0.9218
King Sue,"16 oz can. Packaged 8/28/19, best by 12/26/19. Pours very turbid hazy dark brownish yellow with a medium bubbly white head that retains fairly well and leaves some lacing.  The aroma is sweet floral grainy wheat malt with some fruit.  The flavor is sweet wheaty malt with reserved fruity hops. The mouthfeel is medium bodied with low carbonation.  Overall, an OK subdued NE DIPA.",3.0,0.8111742409349392,0.9206
Atrial Rubicite,"Batch from June of 2017. Pours a dark rich red/purple with some carbonation. Smell is sweet pungent raspberry and earthy. Taste is tart, very refreshing, unabashedly raspberry. Dances the line between a fruity juice and a sour beer. Smooth and easy to drink. Really enjoyed it.",4.5,0.803932678187021,0.92
Citra,"Fresh 22oz. bottle poured into a fluted snifter.  Pours a golden straw color with a thick foamy white head, the head takes its time to settle and lacing clings all over the glass. Ever so slight haze.  The aroma is bright fresh hoppy citrus, noticeable from the bottle before the pour. Grapefruit and orange zest, slight spicy lemon and a faint tropical fruit aroma. The malt is noticeable as well with a bit of caramel sweetness.  Taste is bright citrus hops with a bit of earthy resins. Bitter, but nicely balanced by an ample malt backing. Slight tropical fruit and pine also find their way into the mix.  Medium body, smooth, dry bitterness lingers. Moderate carbonation.  Overall a great all around DIPA. Classic flavors with amped up citrus aroma and taste.",4.5,0.8040267523189671,0.9194
Fou' Foune,"Drank at the brewery. Hazy amber peachy color with a thin head. Nice peachy aroma, fresh mint and orange lemon citrusy. Flavor with notes of peaches, lemon, spices, wood, herbal hops and lactic acid. Dry and sour aftertaste.  Light body with mild carbonation. One of my preferred beer from them. This was perfectly balanced with peaches at the right level, still keeping Lambic in the spotlight. Excellent.",4.5,0.8059599943144077,0.9186
Dinner,"Dated 8/31, poured into dinner glass  Hazy, deep golden, thin head, nice lacing. Fragrant with tropical fruit, mango.  Taste is of grapefruit, mango, pineapple, papaya, other tropical flavors, slight pine. A little dank on finish. Medium bodied, medium carbonation. Fantastic beer. Very well balanced between rich tropical fruits and hoppy bitterness. Very satisfying.",4.75,0.8024985698984124,0.9183
Lou Pepe - Framboise,"2013  2008 vintage poured into Lost Abbey stemware.  A: Dark red with a slight orangish hue and an inch of pinkish beige froth.  S: The aroma displays an absurd amount of jammy, tart, pungent raspberry seed and flesh. It's extremely aromatic and vibrant, with an almost spicy character due to its concentration. There's a lightly sweet crackery malt foundation beneath the fruit. Oak and leather blend with earthy funk. There's a bit of vinegar in there.  T: Sweet and tart raspberry seed and flesh with jammy notes and a subtle malt presence. The fruit is explosive and abnormally expressive. Face meltingly, devastatingly, depressively fruity. Lactic, leathery, and oaky, with a delicious tartness throughout. Vinegar is light in the flavor and there's a pervasive but subtle acetic acidity throughout. Finishes heavy on the fruit with a refreshing tartness and a firm but gentle lactic presence.  M: Upper light to lower medium body with high carbonation. The mouthfeel is sticky, dry, and tannic.  Overall: By far the best bottle of Lou Pepe Framboise I've tried, though I've only had the beer a few times and mostly from older bottles. This was exceptional with a radical funky fruit presence. Highly recommended.",4.75,0.8089914798161473,0.9178
King Sue,"Pours the color and consistency of white grapefruit juice, topped by an inch of white suds. Gobs of yeast escape on the back end of the pour. Tropical aroma evokes pineapple, mango, lemongrass, apricot, and lightly grassy hops.  The taste is crisp and bright, featuring grassy, peppery hops and grapefruit pith against a backdrop of mild, biscuity malt. It's definitely hop-forward, as one would expect, but not cloyingly so. Medium body and carbonation produce a full, lively mouthfeel that synergizes nicely with the hops.  Overall, this is a bright, refreshing NEIPA with no glaring flaws. It is a testament to execution over concept, for what it lacks in complexity, it makes up for with hitting the mark as far as all the essentials are concerned.",4.25,0.8012051325156627,0.9169
Focal Banger,"500ml Can. Yellowish liquid with a decent white head with nice retention, some yeast particles inside the glass as well. Nose is hoppy as F*ck, citrus, pine, grapefruit, floral. Taste is medium bitterness, light sweetness, well balanced malt presence and hops, tasty! The mouthfeel is gorgeous as well, medium body.",4.0,0.7951270362657755,0.9168
Zombie Dust,"Slightly hazy deep gold (6) pour; thick white head with good cap retention; very good clarity under the the cap; moderately heavy clingy lace. Spicy fruit, and lemony hop nose with a touch of pine. Lemon zest flavor with caramel malt hiding under bright fruit flavors; slightly bitter. Well carbonated, medium lite mouthfeel with just a scosh of resin. Overall, fresh, crisp, lite and bright. I thought I got a little earthy hop/mango along with the citrus; nevertheless, an very well balanced beer with a lite bitter citrus linger.",4.5,0.8138405601003791,0.9166
Pliny The Elder,"From notes 12/14/11: Absolutely a hopheads delight. Pours a clear medium, wedding band, gold.The pour produces 2+ fingers of fluffy, moderately lasting, white head which leaves behind clumpy, sticky lacing. Super aroma with kaleidoscopic hoppiness: Pine, grapefruit, and thin tropical; sweet caramel malt and a earthy, leafy, herbal tea-like note. Taste is grapefruit and pine from start to finish back by malty caramel sweetness, a hint of toast and the leafy tea-like hint is there too. Very resinous. Mouthfeel is lighter than I would have thought but still medium bodied with good carbonation, a little sticky and oily but smooth. Among the finest IPAs.",4.5,0.7990564346710425,0.9151
Pliny The Elder,"Transparent orange look. Has a great hoppy smell with hints of grass and citrus. The taste is deliciously hoppy with more citrusy notes than it smells, also hints of pine. It has a slightly bitter and extremely crisp finish. This beer is amazingly balanced and easy to drink for an 8 percent. Such a great IPA.",4.5,0.8292016929416481,0.9145
Swish,"Tasted from can. Pours a super murky pale yellow with thick white head. Aroma is citrusy with lots of lemon some tropical fruits and grassy aromas. Super well balanced taste. Passionfruit, pineapple, lemon, melon, biscuits, caramel. Awesome IPA that doesn't get much better than this.",5.0,0.7944594153893074,0.9117
Very Hazy,"Pours that classic hazy color. Smells fruity, mainly peachy. Tastes juicy and fruity with a fade to hops. Creamy and smooth.  Outstanding. It does everything haze does, but better. Another amazing dIPA from Tree House.",4.75,0.7985218056122242,0.9109
Double Dry Hopped Congress Street,"A - Pours a turbid golden orange with a fizzy white head. Decent amount of soapy lacing.  S - Aroma is mango, tangerine, orange, grapefruit peel and piney hops.  T - The taste follows the aroma. Tangerine, mango, juicy orange, grapefruit peel and piney hops.  M - Medium body with medium carbonation. Soft creamy mouthfeel with a crisp dry finish.  O - Superb NE IPA. Perfect balance of juicy tropical fruits and piney hops. All around wonderful beer.",4.5,0.7985280375966209,0.91
Double Citra®,"pours out a nice hazed golden color with that classic hill farmstead bright white head that is dense and creamy with sudsy bubbles atop, solid lacing. aromas are candied orange, grapefruit, lemon, doughy malts, herbaceous grassy quality, and a hint of danky pine. palate follows with a blast of pulpy OJ up front and some pithy citrus peel, mango, peach, doughy malts, grapefruity bitterness and a wonderful floral and herbaceous quality. one of the greatest IIPAs.",4.75,0.8025325887329797,0.91
Doubleganger,"12/2016 - What a lovely upgrade from Doppelgänger! The nose is fruity and full of Mosaic, Citra, and general greatness; the palate is semisweet, juicy, a bit creamy, and just delicious. Very enjoyable finish!",4.5,0.7948109583330594,0.9057
Pliny The Younger,"Pours light amber and small head. Good carbonation. Aroma isn't as pronounced as i'd like, but floral and citrus are present. Taste is incredible, citrus, floral, earthy, but so smooth for abv its hard to believe this is a Triple IPA. Smoother even than Elder IMO, malt and hops nearly perfect balance. Maybe my favorite hoppy beer.",4.75,0.8012864761521057,0.9032
