product_name,product_review,similarity_score,user_rating,Sentiment Score
Sang Noir,Cherry bourbon sour deliciousness.this tastes like a sour old fashioned. This is the 2014 vintage. I would like to see what some more time (maybe a year or two) would do to it. Good work cascade.,0.5847634197921912,4.5,0.7845
Enjoy By IPA,Nice head with constant bubbles rising. The smell is citrusy with definite pine and noticeable alcohol...but the overall impression is freshness. The taste is more grapefruit than the nose and the bitter hoppines just screams fresh. Feel is lighter than expected considering all the aromas and taste. Another winner from Stone.,0.6695842338271177,4.75,0.7845
Double Orange Starfish,"Poured from a bomber. L - Poured a hazy orange juice color with a white head. S - Very citrusy. T - Taste matches the smell, tons of citrus. F - Nicely carbonated. O - outstanding double IPA.",0.5931630151328746,4.25,0.7845
Double Orange Starfish,"Fantastic beer. I had a Heady Topper right after this and it made Heady seem somewhat low key. Anyway, very citrusy in both aroma and taste. Great job Aslin. Get it if you can.",0.6851365035425202,4.5,0.7841
Weihenstephaner Hefeweissbier,"A very hazy yellow / light gold pour with a white three finger head. Banana, Belgian yeast and spices on the nose - definitely a bit of clove. Banana up-front on the palette, followed by clove, pepper and nutmeg. The flavours all harmonise very well in this beer. Creamy with a slight fizz on the tongue and a lingering dry finish. Exemplary wheat beer.",0.631758500348043,4.5,0.7841
Madagascar,"I can still smell it now...super rich vanilla flavors (I'd be really disappointed if there weren't), but they lingered longer than probably any other beer I've ever had. A tiny bit thin, but that's a minor complaint. And the barrel was pretty subdued, making this extremely easy to drink for being almost 10%.",0.6606105765908926,4.75,0.7841
Society & Solitude #4,"This beer comes to me in a small snifter, a fact which I assume destroys a bit of the fluffy factor in the head. Pretty translucent golden orange color. Big aromas of tropical fruit, melon, tangerine. Its a tropical bonanza. Super fruity! Melon, tangerine, citrus, and waves of bitterness crash over my palate. Dry and medium bodied. I love these hop forward X2IPAs that aren't sticky or cloying. Sometimes I find X2IPAs can lean to far towards barleywine or strong ale. This one rocks.",0.6816814361957826,5.0,0.784
Juicy,Some of Hill Farmsteads finest! Amazing beer that is smooth with a nice barrel finish. Purchased 2 of these bottles along with many others of its caliber for a small group tasting.,0.5974709720573126,4.5,0.784
Lou Pepe - Framboise,"2013 Sticker - poured from the bottle into a taster. Huge raspberry on the nose, taste follows suit with a solid mouthfeel and nicely balanced funk. Recommended!",0.6764176607637167,4.75,0.784
Double Dry Hopped Sleeper Street,"A: Poured from the can into a Duvel tulip. Body is hazy ambery-honey in color with a small off-white head on top.  S: Big nose jumps out of the glass - tropical fruity pineapple, citrus peel, lime juice and an earthiness that at times reminds me of green onions.  T: Juicy. Bitterness coats the roof of the mouth after each sip. Lime juice and pineapples and grapefruit juice are all noted, as is a more tannic, woodsy bitterness.   M: This one is so juicy that it's nearly pulpy. Hard to measure its heft - call it medium to full in body, carbonation is not really noted, but it's there as a fine prickly type of carbonation.   O: Very good. I feel the hops profile could be better, or better suited to my palate, but YMMV.",0.6700796354529959,4.25,0.784
Scaled Up,"Pours orange, unfiltered and hazy with a two finger head. Smells of spicy hops and citrus. Flavor is sweet and bitter, hoppy and smooth. Quite smooth. Spiciness and hoppiness stand out the most here. Citrus still present, but dominated by the rest of the flavors. Alcohol is well hidden. Overall, really nice - but their more citrus-forward IPA's I personally prefer.",0.7010334565377124,4.25,0.7839
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"Had this on tap at DLD 09.   Pitch black, motor oil, no highlights, and a thin but fluffy dark tan head that holds for a little bit and leaves some lacing that coats the side of the glass. Aroma is quite impressive, dark fruits abounding, molasses, coffee but not too much coffee, chocolate, bread and alcohol. Oakiness and vanilla, perhaps some extra heat as compared to the regular version.  It is a very thick, oily beer as expected, complex, with coffee, bittersweet chocolate, sweet caramel, molasses, fruits, vanilla but some noticeable heat, brandy like, which does not blend perfectly.  This is an incredible beer, but IMHO, one step down from regular DL. The oak aging did not match perfectly. Still a fantastic beer.",0.6715938975023735,4.5,0.7836
Bourbon Barrel Champion Ground,"Pours a jet black with a thin deep brown foam head. Nose is of wet coffee grounds, molasses and burnt malt. Taste is extreamly coffee forward. Dark roast black, no cream no sugar. Nice sweet bourbon kick that cuts through the coffee. Wood, toasted dark malts, light vanilla and caramel present. A little thin on body, watered down. Still tho a very good stout. If you like your coffee dark. You'll dig this.",0.616774199228436,4.5,0.7828
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"Big, dark, and delicious - this stands on the shoulders of the regular DL (which I have always found to be a bit of a letdown). BVDL was of course superior, but I'm a sucker for vanilla, so no surprise there. This is a great beer for sure, but I wouldn't trade a chunk of my cellar away for another taste.",0.5969562800517985,4.5,0.7826
Sip Of Sunshine,"Poured from a 16oz can with a packaged on date of 9/21/17; 10oz into a tulip, the rest from the can. Appearance- a hazy gold with an intense storm of carbonation bubbles that builds and sustains a thick, fluffy pillow of white head. Lacing is foamy and sticky! Beautiful in the tulip! Smell - mouth watering mango, pineapple and juicy fruit gum! Taste - wonderful assortment of tropical and stone fruit with the flavorful juicy fruit gum blended in nicely with a tinge of alcohol! Feel - a rush of fruity flavors, appropriately aggressive bitterness, with just the right touch of booze! Overall - its reputation precedes it, great beer; pricey, but you get what you pay for!",0.6803303975602552,4.5,0.7825
Nelson,"Amazing beer, my all time favorite.   So cloudy and sweet, like citrus dew drops landing on your tongue after a tropical rainstorm. Life changing.   Near, if not perfect beer. Near, rather than perfect due to inconsistency and availability. Try it at the brewery a few times and you’ll see what I mean about consistency. Have some at Green Flash if you want to mingle with tourists and amateurs. Find it bottled and text me so I can come have some with you you...you’re about to drink bottled unicorn nectar.",0.5842649247508171,5.0,0.7825
Madagascar,"2015 vintage bottle  Tart cherry on the nose as well as the taste. I had a velvet merkin that tasted the same a couple years ago. Same cola type head that dissipated very splotchily. Just bad for the style, but if you were expecting this in a beer it would be ok. This was an all time want for me so it was a HUGE letdown.",0.5665449196649498,2.75,0.7822
Green,"can from 7/12...just a few days ago. have been fortunate enough to have this a few times, but always psyched to get the chance. probably my favorite treehouse? just super juicy...great bidy, just killer.",0.3816225221034438,4.75,0.7814
Sang Noir,"Pours dark grape colored with minimal head. Smells of cherry juice, sour and some funk. Taste follows the nose, but sweet, fruity, dry, plenty of a sour pucker. Not really getting much of the whiskey at all. Still, really enjoyable sour. Would drink it again, but man this might be the most expensive beer I've ever bought. Not sure what justifies the price of a $50 bottle...",0.6126502483805155,4.5,0.7812
Sure Bet,"A-a clear light orange with three fingers worth of white head  S-caramel malt, citrus, and pine  T-grapefruit and other citrus fruits, light tropical fruits, honey, and a tart finish that seems out of place   M-medium body and moderate carbonation  Overall a really nice aroma, but the taste was too tart for my liking",0.6729175420406678,4.0,0.7812
Expedition Stout - Bourbon Barrel-Aged,"Oily black with just an uncooperative dark tan head. Great bourbon and dark chocolate notes on that nose. Taste is delicious...sweet bourbon, chocolate, syrup...excellent. Feel is heavy, viscous, but not cloying. Overall, I'm glad I spotted this on the shelf!",0.6355038770181591,4.75,0.7809
Vicinity,not as bitter as i would like to see from an imperial IPA. it poured a hazy golden orange with a white head. the notes where dank and earthy with flavors of grapes and other sweet fruits.,0.6155655177994122,3.0,0.7803
Swish,Waited in line for a little over an hour and it was worth it. Not the most beautiful beer to look at.. murky with lots of junk floating in it but the smell and taste are fantastic lots of tropical notes on the nose and tongue. Thicker mouthfeel for an IPA but not over the top. definitely seek it out.,0.6268883137508287,4.5,0.7802
Haze,"L: Hazy Amber. Lacing is absolutely gorgeous S: Orange, peach smell with slight dank/earthy notes.  T: It has that burst of juicy fruit goodness on the tongue, as if you were to bite into a pineapple or peach. It's almost acidic initially. Like sharp juice bomb. It's followed by a balanced bitter finish. Bit piny and like rinds from fruits F: It's silky smooth. Medium-full mouth feel for an IPA. Reminds me of Central Water Cassian Sunset mouth feel. Silky.  Overall, it's just a great juice bomb. Glad to have tried my first TH beer.",0.6727974353723687,5.0,0.7794
Flora,"On tap at Festival of Farmhouse Ales 2015. This was first time trying Flora (I had previously had the Blue/Black variant). While this doesn't quite reach the heights of Ann and Art, it is a tremendous barrel-aged saison. Wonderfully tart with a deep and complex flavor profile.",0.6630203918645706,4.5,0.7788
Todd The Axe Man,"This one is serious folks. Huge citrus and pine on the nose. Slightly dank and very bitter on the finish you can taste the hops and citrus for 10 minutes after the swallow. This is Minnesota's Pliny. It's that good. Loved Surly before, now I'm smitten. Well done.",0.6012161885882467,4.5,0.7787
Double Dry Hopped Sleeper Street,"One of my favorites from a recent Trillium tasting - the color on this is just gorgeous. Of course that is only topped by the nose, which filled the room.",0.558758630633541,4.75,0.7783
Double Dry Hopped Sleeper Street,"Pours a pale orange, milky and opaque, off white head, short but persistent, with curtains of lacing. Nose is banana and pineapple, mango and orange, and taste is similar, adding a pine-mint freshness, with a pithy acidic bite in the finish. One of the best I’ve had from Trillium.",0.6387920327264495,4.75,0.7783
Todd The Axe Man,"poured 16 oz. can into a tulip hazy apricot a nice white head, good retention, some floaters beautiful malt hop balance pine, citrus,apricot, grapefruit juicy, tangy, bitter, citrusy moist,chewy,some noticeable alcohol",0.6683081555065973,4.25,0.7783
Society & Solitude #4,my fav Hill Farm Hops to date... so complex and so refined all in one beer.. the flavors are amazing citrus and everything around this beer is on point..,0.652444572127339,4.75,0.7783
Oude Geuze Vintage,"375 ml 2005. Maybe it was a little long in the tooth. Funk and apple juciy on the nose, not that sour but smooth. Still terrific mouthfeel. Had side by side with Whalezblood by Crooked stave and I thought that had more sourness and complexity. This was like an old funky cider that was just a little tart.",0.6529316067167517,4.25,0.7783
Darkstar November,"This is the beer that got it all started for bottle logic. iMO it is the on par if not better than any other beer they do. Great mouthfeel. Molasses, vanilla with great barrel presence.",0.6240960405973239,5.0,0.7779
Aaron,"Look: ruby brown with a 1 inch thick khaki head. Smell: big brown sugar and dark dried fruits fallowed by a strong barrel presence.  Taste: malt, brown sugar, dried dark fruit, subtle barrel finish Feel: medium body, light carbination with a very subtle bourbob burn at the end Overall this is absolutly insane.... i dont like barleywine but this was amazing",0.665752995073967,4.5,0.7779
Vicinity,"Growler purchased today..First thing is the smell. Smells like a big bowl of good weed. Dank would be a more accepted word here than ""skunky"". Moving on..The taste is a juicy punch. Smooth. Refreshing. 8% ABV...no where to be found.",0.5893945694462743,4.25,0.7778
Dragonsaddle,"Pours a hazy golden color with pure white head. Aroma is lots of tropical fruit. Flavor follows the nose with big notes of papaya, mango and citrus. Has a bit of bitterness on the back end with a clean citrus peel aftertaste. Has a nice drinkable body and overall very delicious.",0.6980282567931699,4.5,0.7778
Fort Point Pale Ale,"This is a very solid pale ale. Nose was much stronger then the taste. It is definitely incredibly balanced in terms of citrus, pine, Malts and ending pleasant bitterness.",0.7412502402929442,4.25,0.7778
All That Is And All That Ever Will Be,"L-chocolate milk for sure....silky smooth S-chocolate, little bit of roast, malty T-milk chocolate and creamy with some light coffee roast that is very subtle F-fluffy, smooth, creamy O-a very nice drinkable milk stout. Glad I got to try this",0.6253871703983882,4.25,0.7778
Oude Geuze Vintage,"09/2015 - So minerally, oaky, lightly floral, and full of funk on the nose; more minerality, funk, and barnyard on the palate; the body is pillowy, effervescent, flavorful, and clean; wow!",0.6334603678171271,4.75,0.7777
Lou Pepe - Framboise,"750ml bottle shared courtesy of egadzis - thanks!.   Poured a medum and clear reddish color with a small sized head. Aromas and tastes of some vinegar, raspberries, all around berries, and a little woody. Very tart and puckering finish.  Notes from: 12/21/07.",0.6101803452673747,4.0,0.7777
Sure Bet,"I really enjoyed this brew, Square Grouper is a little better but not much. I definitely recommend trying one of these. Super full of flavor that does not disappoint.",0.6039757722598589,4.75,0.7773
Dragonsaddle,"First beer I've given a 5 across the board..best IPA I've had to date, this is a deceptive beer it drinks like a TH double IPA but is so slam packed with fruity hops and more hazy..oh yeah and it's 11.5%, I've never tried a beer that hides it's booze content this well, a hazy delight.",0.5269547023579673,5.0,0.777
Beatification,An incredible beer! I wish I could get a hold of this in my neck of the woods! I will be back to Russian River Brewpub to enjoy it again in the future!,0.4962084683512642,5.0,0.7767
Nectarine Premiere,"Really gorgeous beer here - and the oak wine barrels give it a nice complexity. I really wasn't even sure what a nectarine was, but I definitely know now!",0.6302836058541892,4.5,0.7767
Todd The Axe Man,"Wow!!! Light, refreshing as hell, way way great taste. I will buy this every time I see it. Hard beer to find for me in Florida and I bought on the Surly name and was sooo glad I did.",0.5110153916310571,4.5,0.7767
Weihenstephaner Hefeweissbier,"It's no surprise that Weinhenstephanar is rated in the top spot....however, it lacks the smooth character of Julius Echter and Tucher Weizen (Which I rate #1 however, it's now impossible to get in Massachusetts....so I turn to the smooth, crisp, unique flavor of Julius Echter.....I drink Weinhenstepaner in between bottles of Julius....My brother in-Law turned me onto the lovely, smooth taste of Tucher Weizen back in the 90's....and now I solely drink Hefeweizen...but unfortunately the nearby restaurant that had Tucor...burned to the ground, and they didn't rebuild...I have searched the Massachusetts and Southern New Hampshire area, to find similar light Hefeweizens....and I'm stuck with the two.....and I am shocked to see Julius Echter rated so low..especially below Micro turned Macro American brewers who don't brew according to the German 1817 law, of what can be classified as a true Hefeweizen...instead they through some wheat malt in with barrels of Lemon and Citrus flavoring....SO I do rate Weihenstephaner Weisbier at the top of the list....but in the #3 spot below Tucher and Julius Echter....anyway you like it....Jefferies is for breakfast, lunch, dinner and a nighttime snack..Enjoy!!!....Riv",0.6272919153419987,4.25,0.7767
Dorothy (Wine Barrel Aged),"Pours golden. There's a musty grape aroma, some tropical hops as well. The aroma is incredible and it carries through into the flavor and feel. There's good wine barrel presence, but it's balanced by the Hill mixed culture and the dry hop. There is funkified tropical fruit and some grassiness on the finish. It's amazingly complex, super balanced, with no component overpowering the rest. BA Dorothy is a phenomenally delicate beer.",0.7427280829258938,4.5,0.7762
Mastermind,"Review from notes (drank Aug. 6th) Received in a trade All I have to say is holy cow, one of may top 5 IPAs of all time. This really wow'd me. a huge funkiness from the hops and yeast that plays very well with the rest of the flavors. seek it out if you can",0.5253982246872707,4.75,0.7755
Sang Noir,"Red brown and pink pour. Thin off white head. Aroma was dark cherry, red wine, less bourbon than a comparable beer of theirs, vlad the impaler.  Taste leans more towards their fruitier beers. More sour and fruit than bourbon and oak. Its still there, its a complex beer even though Cascade's sours have all had that similar lacto clean sour profile. This is a real good beer and one of the best in the Cascade profile, if you liked vlad but want it less boozy and more fruity and sour, this is your jam.",0.6386232501195328,4.5,0.775
Flora,"Backlog from Quintessence 2018  Pours a clouded lighter yellow with almost no head at all.  Smells of faint grass, orange zest, moldy wood and a slighty acidic sourness.  Has a very refreshing, lighter mouthfeel, balanced by a vivid, sparkling carbonation.  Tastes of sour lemons, mellowing oak and a lighter funkiness from first glance, unreveling a very prominent sourness. Among old leather and more oak the funkiness gets pushed back a little by stale, sweeter malts, adding to the complexity of the tartness in this. Finishes calmer, with almost nothing prevailing but a long going sourness, producing a stonger acetic nuance.  Quite nice for what it is, with its complexity not being in the same ballpark as any of the available Belgian beer‘s at the event of comparable style.",0.6982633276077373,3.5,0.7739
Sang Noir,Had this at a recent tasting and it was extremely solid! The double barrel aging on this beer gives it some very unique and wonderful flavors! Very complex beer!,0.6956795870567174,4.5,0.7739
Schaerbeekse Kriek,"2008 750ml bottle.   Dark blood red, tiny bit of pink head. Aroma is heavy on the tart cherry with a ton of new pool toys. Flavors are mild sour cherry, lactic and a unique funky hay and moldy wood. Mild carbonation. Decent but not worth the price tag. I LOVE 3F gueuze. Their fruit beers are not on the same level though.",0.6348555507378849,4.0,0.7718
Mastermind,"I was a little let down by this. I was expecting more from all the build up. Fantastic mouth feel and well attenuated as an IPA should be, but the hops were barely there for me. Very light tropical notes with a tiny bit of citrus. Not at all what I would expect in a DIPA. There was also a little astringency, almost medicinal taste, with the alcohol apparent. Their Second Fiddle DIPA is way better, in my opinion.",0.6487316779406546,4.0,0.7717
Green,I like everything about this except for the smell. It smells exactly like a frat house the day after a party with all that beer in the carpet. Exactly.,0.4596392650263292,4.0,0.7717
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"On tap at Dark Lord Day 08. This is an oak aged version of the 07 batch. Pours a thick black color with a tan head. Has a nice aroma of oak and chocolate. Has complex flavors from bourbon, oak, chocoalte, licorice, and a candy molasses. These flavors blend well together and has a smooth alcohol finish. Nice brew.",0.6409323545238109,4.5,0.7717
Sip Of Sunshine,A good IPA abut doesn’t win in a blind taste test. Bought based on an in-store recommendation. Found it to be a little too over the top on the malt side of things. Worth the try. 4 pack canned from Total in Norwalk CT.,0.5014382671557477,4.0,0.7717
Weihenstephaner Hefeweissbier,"It's like tasting the original pizza. The Ur-Pizza. This is what wheat beer is based on, this one here. Poured into a a DFH wheat beer glass, 2 fingers of foam, opaque rusted gold color, good lacing. Slight carbo. Almost to drinkable. What else can I say?",0.5973386580773778,4.75,0.7717
Swish,"Opaque solid yellow with a moderate foamy white head leaving a little spotty lace.  Smell is pretty dank cannabis, almost to a rubbery plastic level, with pine resin, white pepper, creamy oats, pear, green mango, and guava.  Taste is grassy earthy weed, slightly spicy pine, creamy oats, grapefruit, mango, and pineapple. Swish is not quite as fruity as I expected, as some of their other IPAs really explode with tropical and Asian fruits. I'm surprised due to the status of this one compared to Reciprocal, Substance and Diavoletto. I guess, though, this makes this a more classic, yet explosive fresh, IPA than some of their other brews, which in a way explains its appeal.  Bittersweet, soft, thick to almost chewy, finishing semi-dry.",0.6732202748164255,4.25,0.7717
Black Tuesday,I've had this more times than I can count and it's consistently the best BA imperial stout out there. You'd be hard pressed to find a beer that hides the 18%-19% better than Black Tuesday.,0.5394285687457625,5.0,0.7717
Haze,Great Beer. Dangerous. Ive never had a beer that was so drinkable at 8.2 % I finished this beer in a heartbeat. Felt more like a session IPA. In a good way.,0.5668931575416641,4.75,0.7713
Dorothy (Wine Barrel Aged),"Just to get some chatter going on this, the wine barrel comes out incredibly complimentary and softens the mouthfeel. Base Dorothy prevails but with a more delicate rounded presence and then a bright mango wine oak complexity evolves. Greatly exceeded my expectations of what barrel time could do to Dorothy.",0.6852003391813749,4.5,0.7708
Haze,"woahhh this one had way more dankness than any of the other TH beers ive tried! up front there is some juicy orange and a hint of stone fruits, definitely getting that peppery spice and some bitterness reminiscent of grapefruit peel and pine needles on the finish ... everything is pretty mellow and blends together except this massive dankness throughout. mouthfeel is on point. overall very enjoyable and quite different than most TH to my taste.",0.6864426795084153,4.5,0.7707
Caffè Americano,"22oz bottle, no apparent freshness date. 3,000th beer! Very dark brown body capped with a foamy brown head. Coffee, vanilla, and chocolate aroma with some roast and earthy hops in the background; booze is present. Intense flavors dance on the palate: cocoa, coffee, vanilla, caramel, roasted, peppery booze, earthy hops. Thick and creamy body, lower carbonation, alcohol is warming. Perfect beer for a milestone! This was fantastic!",0.6513518196700689,4.5,0.7701
Oude Geuze Vintage,375ml bottle consumed at the Bruges Beertje on 4/23/10.  From Notes....  Appearance: Pours a slightly hazed orange to almost red with a 1 finger white crown that displays moderate retention and lace.  Smell: Moderate urine soaked hay note.  Taste: Same as nose but a little more straight forward.  Mouthfeel: Medium body with good carbonation.  Drinkability: Makes you want more with each sip due to the slighty dryness.,0.6371881241555719,4.5,0.7699
Weihenstephaner Hefeweissbier,"Outstanding Hefe. Straw collected. Mid carbonation. Light banana smell. Faint fruit. Mild spiced after taste, balanced though. Everything worked together very very well.",0.6798039629258211,4.25,0.7698
Green,"Appearance - Poured from a growler, a very light but hazy straw color. Perfect juicy color.  Smell - Powerful pineapple and hop aroma. Funky, but in a good way.  Taste - Funky pineapple with a hint of bubblegum. Just enough bitterness to match the sweet juicy flavor.   Feel - Smooth texture with a bitterness that hangs on to the back of your tongue.   Overall - A juice bomb with a smooth finish that leaves you wanting more. This is everything a hop head can desire out of a juicy NE style IPA",0.6762444752156131,4.75,0.7698
Enjoy By IPA,"For freshness sakes, not much out there on the shelves will be as fresh as this exquisite citrus and floral double IPA. Defying the laws of retail beer distribution, the Stone Brewing Company delivers this release with a label displaying an enjoy by date not far from when some lowly clerkboy stocked the beer. Now, I'm not sure why anyone would buy a case of 4 6-packs and not be able to drink all of it in one night but for such plebians it is probably recommended you stick to more layperson varieties such as Coronas which, from personal experience, can be drunk a good five years from purchase date (a single bottle half-drunk was found behind my fridge after cleaning out my condo and still tasted fine). However, if you're into a fresh boozy beer with a flavor of manufacturing plant still in the bottle you have the King right here.",0.6062171180634343,4.0,0.7697
Beer:Barrel:Time,"Chocolate, toffee, and molasses on the palate. Bourbon rich and thick with a well-integrated barrel quality. Overall, a very balanced and well executed barrel aged stout.",0.7114140255678729,4.75,0.7693
Scaled Up,"16 oz can poured into can glass canned on 8/9.  A: Nice soapy white head with a murky yellow orange body.  S: Huge ripe cantaloupe, peaches, honey dew, and pineapple. The beer has a slightly musty smell as well with a little bit of pepper.  T: Follows the nose exceptionally well with lots of peach and honeydew with an earthy dank spicy finish almost makes you think it might have rye in it. Slight sweetness and very little bitterness almost no malts to speak of.   M: Creamy but not very heavy beer it is very smooth and alcohol is almost non existent.  O: Another absolutely dynamite IPA from Trillium. This beer is one you do not ever want to pass up. Its juicy and dank and earthy all in one very dynamic layered DIPA that the flavors really pop on.",0.6647103792119274,4.75,0.7691
Beatification,"l bottle poured into a Russian River Belgian stemmed glass  A: Pours a hazy orange with no head, not seeing much carbonation, no lacing, no head retention, looks like hazy orange juice.   A: Sour vinegar, hints of lemon zest, tart, oak tannins, no alcohol on the nose, smells pretty solid.  T: Punch of vinegar sour and tartness up front, hint of lemon peel zest, oak from the barrel, finish is dry with more lemon and citrus notes reemerging, very balanced, ver drinkable.  M: Light bodied with a crisp dry finish, good amount of carbonation.  O: Very impressed, very balanced, not overly tart or sour, has a nice touch of lemon and citrus zest, some oak in the finish, a world class beer.",0.6700645325463029,4.5,0.7691
Sang Noir,"A: Pours a deep, dark red with a fingers worth of head that sticks around for a while  S: Lots of cherry and oak up front, with hints of the bourbon and vinous wine notes. Some lighter tart notes. Very lightly sweet as well, most likely from the vanilla notes from the bourbon barrels  T: Starts off with some moderate tart notes that are held in check by the firm oaky notes and sweet cherries. Some bourbon, vanilla, and grape notes pop up shortly after the tartness. Tannins and vinous notes show up next, followed by moderate alcoholic esters. Finishes with lingering tartness and oak notes  M: Medium bodied with moderate carbonation  O: An extremely complex and intricate beer that really touches on all aspects. Cherries, bourbon, vinous wine notes, and oak really all stand out and show off in their own ways. This is a beer you need to check out, even with the price tag, especially if you're into sours",0.6684699868369045,4.5,0.7687
Scaled Up,"Pounder Can > Snifter  A - Hazy orange gold with a finger of thin fizzy white head, no lacing. S - Huge juicy citrus hops, lots of orange and grapefruit, pine, pineapple, papaya, then some nice floral notes as well, very bright but intense. T - Big bold hop profile here, earthy and spicy hop resin, big citrus bite with some juicy tropical note in the background, very light malt base, big bitterness that isnt over the top. M - A full and balanced feel of bitterness and body O - So far Id say this is the best IPA Ive had from Trillium yet.",0.6807898553785389,4.25,0.7687
Nectarine Premiere,"Pours fizzy apricot and cloudy. Smell and taste are all big citrus zest, tart apricot, some pulpy orange and blood orange. Feel is a bit fizzy, but works with the zest. Tasty, palate cleansing. Great beer",0.6192495617812176,4.25,0.7684
Swish,"Been a couple years since I last tried Swish, it was too astringent then, but it tastes damn close to perfect now. Starting from the back, there's a balanced citrus bitter finish. Moderate dankness and a hint of savory vegetable with the juicy fruit punch. The aroma is more floral, but still backed by big fruity hops. Lots and lots of delicious, well balanced hops.",0.7155942607700367,4.5,0.7684
Second Fiddle,Overall a great west coast meets east coast. Mostly translucent with the slightest haze. Clean and crisp. Tinge of fruit but mostly piney. This tasted like a slightly toned down version of Maine Dinner to me.,0.6513744840523474,4.75,0.7684
Space Trace,"Appearance: Pours ebony colored with a tan head that quickly fades; minimal lacing but you do get some coconut floaties  Smell: Chocolate, coconut oak and Bourbon  Taste: Huge flavors with the chocolate and coconut bursting; Bourbon barrel elements build, through the middle, slong with a rich oak and nutty flavor  Mouthfeel: Full bodied and creamy; low to moderate carbonation  Overall: Only the second beer I have tried from Bottle Logic; this one makes me want to seek out Fundamental Observation",0.6868221417494087,4.25,0.7684
Madagascar,Pours black from the bottle. Has a lot of vanilla in the nose but it seems to be one dimensional lacking barrel characteristics. The body is again full of vanilla with very subtle bourbon and oak. A bit unbalanced in my opinion. The feel is great though with a light silky mouth feel. Underwhelmed from the hype.,0.6831906775989971,4.0,0.7684
Lou Pepe - Framboise,"Pours a clear, red/pink color. 1/4 inch head of a pink color. Slight retention and poor lacing. Smells of strong raspberries, tart yeast, slight dark citrus, sour notes, and slight earthiness. Fits the style of a Lambic - Fruit. Mouth feel is sharp and crisp, with a low carbonation level. There is also a noticeable bitterness. Tastes of raspberries, tartness, pungent sour flavors, and also a strong tang. I had a hard time discerning what ingredients caused the basic flavors I tasted, but nonetheless it was an amazing brew.",0.7068112060945162,4.0,0.7684
Sip Of Sunshine,"Thanks to Ian (and Will by proxy) for the trade. Pours a light amber with slightly less haziness than other top NEDIPA's. Nose is juicy citrus fruits but not too strong. Taste - man oh man. Outstanding. Not a hint of the high abv. Nice bitterness on the front end and elements of papaya, citrus rind, peach follows. Smooth finish. Mouthfeel not as silky smooth as Treehouse or Trillium, but I think I prefer it that way in the summer. Refreshing. In my opinion, this is a top ten DIPA, right up there with HT and Julius. Will be making the run to Vt.",0.6855755138338028,4.75,0.7682
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),"I had a few of these at the Dark Lord event on Saturday. Pretty fantastic beer - very sweet and heavy on the bourbon. In general, I believe that 3-Floyds is over-hyped because of their awesome marketing and limited production/distribution, but I think this one has earned it's grade.",0.5598950424537134,4.75,0.7681
Haze,"Hazy (to be expected). Taste is super-mango, super fruity, with a bitter, wet finish. I can taste the alcohol very slightly. Flavor spreads nicely, good drinking beer.",0.6694824590604096,4.5,0.7675
Green,"A nice departure from the overly juicy beers one expects from TH. It is more complex and bitter than most of their offerings, save Sap, and it is delicious because of that.",0.6829438279090774,4.75,0.7675
Swish,"A: Golden Cloudy S: Huge citrus bouquet T: Citrus hoppiness carries over from the nose. M: Light carbonation; smooth; heavy hop feel O: I love this beer, it's got a hop dankness that's super citrusy.",0.6398486984201711,4.75,0.7673
Caffè Americano,"A: Pours a shiny jet black with a smattering of dark brown head. Mediocre retention and no lacing.   S: Dark roast, fresh dark roast coffee grounds, dark chocolate, vanilla extract, mild dark molasses, and a hint of anise and ethanol.   T: Vanilla is more prominent, along with espresso, hot chocolate, light roast, and alcohol. Long finish.   M: Thick, sticky, and mouth coating with medium-light carbonation. Mild and integrated alcohol warmth.   O: Rich, coffee heavy beer. Flavors are tasty and well integrated.",0.6567294456215155,4.25,0.7668
Vicinity,"Smell is mango, hint of pine, pineapple, and a hint of passionfruit. Taste is orange citrus, mango, hint of guava, with light floral bitterness on the finish. Having had this fresh, I'm surprised at how well this has held up (just about 3 months old). Still very juicy and an excellent beer.",0.6224656758968271,4.25,0.7667
Black Tuesday,"2013 bottle (quick notes)  Appearance - Black, with a ruby hue around edges. Little to no head. There is no lacing, rather legs, like wine. It looks intimidating almost.   Aroma - Raisin, bourbon (vanilla and burnt oak), prunes, and a touch of chocolate.   Taste - Chocolate, anise, raisin, prune, vanilla, oak, bourbon. The flavors all are there separately, and distinguishable.   Mouthfeel - Burn! Sweet, smooth burn!  Overall - This guy's HUGE! It's complex as hell, but intriguing all the way through. This was fresh as of a month or so. I think it needs at least a full year or two to mellow and mature.",0.6663786448222825,4.75,0.7664
